,sampleID,startTime,duration,sourceID
1547,speaker166_0012,00:13:18.380625,7.638375,20H-20180122
1548,speaker166_0013,00:13:18.380687,2.4970625,20H-20180122
1549,speaker166_0014,00:13:22.209312,3.7770625,20H-20180122
1550,speaker166_0015,00:14:04.079062,2.0490625,20H-20180126
1551,speaker166_0016,00:14:07.128562,3.69175,20H-20180126
1552,speaker166_0017,00:14:10.832125,3.56375,20H-20180126
1553,speaker166_0018,00:12:41.414562,9.7930625,20H-20180209
1554,speaker167_0000,00:12:12.192000,1.2810625,20H-20180112
1555,speaker167_0001,00:12:19.413000,4.77975,20H-20180112
1556,speaker168_0000,00:20:11.907937,1.2810625,20H-20180112
1557,speaker168_0001,00:20:13.177812,1.0250625,20H-20180112
1558,speaker168_0002,00:20:14.390124,1.814375,20H-20180112
1559,speaker169_0001,00:16:53.113124,1.19575,20H-20180112
1560,speaker169_0002,00:16:53.113124,3.158375,20H-20180112
1561,speaker169_0003,00:16:54.426874,1.8570625,20H-20180112
1562,speaker169_0004,00:16:59.250999,3.37175,20H-20180112
1563,speaker169_0005,00:17:01.610750,1.00375,20H-20180112
1564,speaker170_0000,00:17:11.254500,1.00375,20H-20180112
1565,speaker170_0001,00:17:12.568312,4.52375,20H-20180112
1566,speaker170_0002,00:17:30.274812,3.094375,20H-20180112
1567,speaker170_0003,00:17:30.274812,4.26775,20H-20180112
1568,speaker170_0004,00:17:33.149124,1.38775,20H-20180112
1569,speaker171_0000,00:05:06.995437,6.5290625,20H-20180113
1570,speaker171_0001,00:05:13.442875,3.62775,20H-20180113
1571,speaker171_0002,00:05:16.840750,4.45975,20H-20180113
1572,speaker171_0003,00:05:11.364187,2.1770625,20H-20180113
1573,speaker171_0004,00:20:04.532875,7.8090625,20H-20171203
1574,speaker171_0005,00:20:12.262249,2.070375,20H-20171203
1575,speaker171_0006,00:20:14.329562,3.3930625,20H-20171203
1576,speaker172_0000,00:10:11.561437,3.49975,20H-20180113
1577,speaker172_0001,00:10:15.056124,4.65175,20H-20180113
1578,speaker172_0002,00:10:19.547937,2.8170625,20H-20180113
1579,speaker172_0003,00:10:19.547937,1.00375,20H-20180113
1580,speaker172_0004,00:10:20.477437,1.878375,20H-20180113
1581,speaker172_0005,00:09:33.239124,5.16375,20H-20180210
1582,speaker172_0006,00:14:16.979062,4.0970625,20H-20180224
1583,speaker172_0007,00:14:23.325687,2.902375,20H-20180224
1584,speaker173_0000,00:11:23.180875,2.966375,20H-20180113
1585,speaker173_0001,00:11:23.245687,4.950375,20H-20180113
1586,speaker173_0002,00:11:25.841312,2.3690625,20H-20180113
1587,speaker173_0003,00:11:25.971999,6.37975,20H-20180113
1588,speaker173_0004,00:11:29.276624,3.0730625,20H-20180113
1589,speaker173_0005,00:11:32.353375,4.65175,20H-20180113
1590,speaker173_0006,00:11:37.177187,1.00375,20H-20180113
1591,speaker173_0007,00:11:37.177187,5.334375,20H-20180113
1592,speaker173_0008,00:07:40.519437,5.206375,20H-20180121
1593,speaker173_0009,00:07:45.661187,1.00375,20H-20180121
1594,speaker173_0010,00:07:46.726,2.15575,20H-20180121
1595,speaker173_0011,00:07:48.971499,5.718375,20H-20180121
1596,speaker173_0012,00:07:50.627250,4.07575,20H-20180121
1597,speaker173_0013,00:06:41.2525,3.4570625,20H-20180218
1598,speaker173_0014,00:06:44.756437,4.2890625,20H-20180218
1599,speaker173_0015,00:06:49.024687,1.89975,20H-20180218
1600,speaker174_0000,00:12:00.057937,2.4330625,20H-20180113
1601,speaker174_0001,00:12:00.057937,4.65175,20H-20180113
1602,speaker174_0002,00:12:04.757812,4.2250625,20H-20180113
1603,speaker174_0003,00:09:17.539937,2.966375,20H-20180204
1604,speaker174_0004,00:09:18.037124,2.454375,20H-20180204
1605,speaker174_0005,00:09:18.037124,6.05975,20H-20180204
1606,speaker174_0006,00:09:20.390875,3.69175,20H-20180204
1607,speaker174_0007,00:09:12.769812,3.0730625,20H-20180206
1608,speaker174_0008,00:09:15.927062,1.878375,20H-20180206
1609,speaker174_0009,00:09:12.875874,4.9290625,20H-20180206
1610,speaker174_0010,00:09:17.977687,3.3930625,20H-20180206
1611,speaker174_0011,00:25:05.928000,5.16375,20H-20180223
1612,speaker174_0012,00:25:05.928000,2.28375,20H-20180223
1613,speaker175_0000,00:18:45.842937,6.1450625,20H-20180113
1614,speaker175_0001,00:25:19.334875,4.65175,20H-20180218
1615,speaker175_0002,00:25:22.170812,1.814375,20H-20180218
1616,speaker175_0003,00:25:25.585562,2.2410625,20H-20180218
1617,speaker176_0000,00:22:52.532875,3.286375,20H-20180113
1618,speaker176_0001,00:22:56.141687,1.2170625,20H-20180113
1619,speaker177_0000,00:23:17.003562,2.262375,20H-20180113
1620,speaker177_0001,00:23:19.664187,2.41175,20H-20180113
1621,speaker177_0002,00:23:22.129124,2.518375,20H-20180113
1622,speaker178_0000,00:05:37.964625,4.58775,20H-20180114
1623,speaker178_0001,00:05:42.924062,2.79575,20H-20180114
1624,speaker178_0002,00:05:46.058437,2.15575,20H-20180114
1625,speaker179_0000,00:06:29.120124,1.4090625,20H-20180114
1626,speaker179_0001,00:06:30.846062,2.454375,20H-20180114
1627,speaker179_0002,00:06:31.477750,1.83575,20H-20180114
1628,speaker179_0003,00:06:35.609562,1.9850625,20H-20180114
1629,speaker179_0004,00:06:37.568437,1.4730625,20H-20180114
1630,speaker179_0005,00:06:37.568437,2.774375,20H-20180114
1631,speaker179_0007,00:14:51.891187,1.6650625,20H-20180125
1632,speaker179_0008,00:14:55.002187,1.38775,20H-20180125
1633,speaker179_0009,00:14:57.742499,1.0890625,20H-20180125
1634,speaker179_0010,00:09:35.573937,8.68375,20H-20180212
1635,speaker179_0011,00:09:43.904562,3.43575,20H-20180212
1636,speaker179_0012,00:09:49.358437,2.47575,20H-20180212
1637,speaker180_0000,00:17:10.344687,1.00375,20H-20180114
1638,speaker180_0001,00:17:10.344749,2.09175,20H-20180114
1639,speaker180_0002,00:17:11.370625,1.174375,20H-20180114
1640,speaker180_0003,00:17:12.704250,4.39575,20H-20180114
1641,speaker180_0004,00:17:20.031750,1.9210625,20H-20180114
1642,speaker181_0000,00:17:45.940812,2.09175,20H-20180114
1643,speaker181_0001,00:17:43.549562,2.326375,20H-20180114
1644,speaker181_0002,00:17:40.938312,1.5370625,20H-20180114
1645,speaker182_0000,00:17:53.194124,1.2170625,20H-20180114
1646,speaker182_0001,00:17:54.286812,2.98775,20H-20180114
1647,speaker183_0000,00:19:17.038624,4.9290625,20H-20180114
1648,speaker183_0001,00:19:22.303562,2.9450625,20H-20180114
1649,speaker184_0000,00:10:36.496562,1.110375,20H-20180115
1650,speaker184_0001,00:10:36.496562,2.6890625,20H-20180115
1651,speaker184_0002,00:10:37.553999,1.64375,20H-20180115
1652,speaker184_0003,00:19:06.325374,1.6010625,20H-20180115
1653,speaker184_0004,00:19:07.851312,2.4970625,20H-20180115
1654,speaker184_0005,00:19:11.401125,2.02775,20H-20180115
1655,speaker184_0006,00:06:48.017437,1.00375,20H-20180121
1656,speaker184_0007,00:06:48.017437,2.1130625,20H-20180121
1657,speaker184_0008,00:06:48.832499,1.302375,20H-20180121
1658,speaker184_0009,00:06:50.224062,2.646375,20H-20180121
1659,speaker184_0010,00:06:56.970812,2.774375,20H-20180121
1660,speaker184_0011,00:09:18.553999,1.6650625,20H-20180129
1661,speaker184_0012,00:09:18.553999,3.94775,20H-20180129
1662,speaker184_0013,00:09:20.177000,2.3050625,20H-20180129
1663,speaker184_0014,00:10:54.299499,2.3050625,20H-20180129
1664,speaker184_0015,00:11:01.088750,2.41175,20H-20180129
1665,speaker184_0016,00:08:13.900500,1.2810625,20H-20180211
1666,speaker184_0017,00:08:15.1755,5.48375,20H-20180211
1667,speaker184_0018,00:08:20.716000,2.8810625,20H-20180211
1668,speaker184_0019,00:07:17.986437,3.5850625,20H-20180207
1669,speaker185_0000,00:18:44.483500,5.590375,20H-20180115
1670,speaker185_0001,00:18:46.606187,3.4570625,20H-20180115
1671,speaker185_0002,00:11:42.341562,1.2170625,20H-20180122
1672,speaker185_0003,00:11:44.015999,4.566375,20H-20180122
1673,speaker185_0004,00:17:21.223687,1.00375,20H-20180125
1674,speaker185_0005,00:17:21.285937,2.60375,20H-20180125
1675,speaker185_0006,00:17:23.704312,6.870375,20H-20180125
1676,speaker185_0007,00:08:34.464437,1.7930625,20H-20180129
1677,speaker185_0008,00:08:36.139125,1.96375,20H-20180129
1678,speaker185_0009,00:08:36.139125,2.79575,20H-20180129
1679,speaker185_0010,00:21:35.912250,2.902375,20H-20180205
1680,speaker185_0011,00:18:13.413687,2.646375,20H-20180212
1681,speaker185_0012,00:18:15.971937,8.854375,20H-20180212
1682,speaker186_0000,00:18:57.911062,3.05175,20H-20180115
1683,speaker186_0001,00:18:57.983999,2.4330625,20H-20180115
1684,speaker186_0002,00:18:54.470125,1.686375,20H-20180115
1685,speaker186_0003,00:09:01.435312,2.646375,20H-20180129
1686,speaker186_0004,00:09:04.898437,1.814375,20H-20180129
1687,speaker186_0005,00:09:04.898437,5.142375,20H-20180129
1688,speaker186_0006,00:09:07.464562,2.5610625,20H-20180129
1689,speaker186_0008,00:07:52.349875,1.70775,20H-20180128
1690,speaker186_0009,00:07:54.443625,1.83575,20H-20180128
1691,speaker186_0010,00:07:56.959999,1.5370625,20H-20180128
1692,speaker186_0011,00:07:56.959999,3.158375,20H-20180128
1693,speaker186_0012,00:07:58.763250,1.3450625,20H-20180128
1694,speaker186_0013,00:18:12.246687,4.13975,20H-20180219
1695,speaker186_0014,00:18:16.530375,2.73175,20H-20180219
1696,speaker187_0000,00:25:13.564499,1.4730625,20H-20180223
1697,speaker188_0000,00:35:23.044124,5.974375,20H-20180115
1698,speaker188_0001,00:35:33.696937,4.84375,20H-20180115
1699,speaker188_0002,00:35:38.602937,4.950375,20H-20180115
1700,speaker188_0003,00:35:41.892499,1.6650625,20H-20180115
1701,speaker188_0004,00:35:41.892499,3.49975,20H-20180115
1702,speaker188_0005,00:35:45.332187,7.91575,20H-20180115
1703,speaker188_0006,00:35:53.137937,3.3930625,20H-20180115
1704,speaker188_0007,00:35:59.231874,5.48375,20H-20180115
1705,speaker188_0008,00:36:12.102249,10.902375,20H-20180115
1706,speaker189_0000,00:39:14.003437,5.078375,20H-20180115
1707,speaker189_0001,00:39:16.875187,2.198375,20H-20180115
1708,speaker189_0003,00:39:23.065000,4.97175,20H-20180115
1709,speaker189_0004,00:39:27.921749,2.198375,20H-20180115
1710,speaker189_0005,00:40:02.943999,1.64375,20H-20180115
1711,speaker189_0006,00:40:05.024562,1.00375,20H-20180115
1712,speaker189_0007,00:40:05.024562,2.53975,20H-20180115
1713,speaker189_0008,00:40:05.835250,1.7290625,20H-20180115
1714,speaker189_0009,00:39:26.600374,1.45175,20H-20180115
1715,speaker190_0000,00:25:10.313187,3.11575,20H-20171209
1716,speaker190_0001,00:19:34.535875,7.1690625,20H-20180116
1717,speaker190_0002,00:19:38.233750,3.4570625,20H-20180116
1718,speaker190_0003,00:19:41.809687,4.374375,20H-20180116
1719,speaker190_0004,00:19:46.320312,6.166375,20H-20180116
1720,speaker190_0005,00:19:49.916812,2.5610625,20H-20180116
1721,speaker191_0000,00:27:06.202187,3.8410625,20H-20180116
1722,speaker191_0001,00:27:08.973187,8.55575,20H-20180116
1723,speaker191_0002,00:27:17.469687,6.550375,20H-20180116
1724,speaker191_0003,00:27:32.102562,5.078375,20H-20180116
1725,speaker191_0004,00:27:54.774312,2.966375,20H-20180116
1726,speaker191_0005,00:28:03.065374,3.4570625,20H-20180116
1727,speaker191_0006,00:22:39.737750,2.4330625,20H-20180124
1728,speaker191_0007,00:22:39.737750,6.5930625,20H-20180124
1729,speaker191_0008,00:22:42.117749,4.20375,20H-20180124
1730,speaker191_0009,00:29:09.074499,5.1850625,20H-20180205
1731,speaker191_0010,00:29:14.204375,3.606375,20H-20180205
1732,speaker191_0011,00:29:17.763937,1.38775,20H-20180205
1733,speaker191_0015,00:29:31.103374,4.502375,20H-20180205
1734,speaker191_0018,00:29:45.493437,2.79575,20H-20180205
1735,speaker191_0019,00:29:45.493375,7.126375,20H-20180205
1736,speaker191_0020,00:29:48.090124,4.5450625,20H-20180205
1737,speaker191_0022,00:29:59.318812,3.4570625,20H-20180205
1738,speaker191_0023,00:29:59.318874,7.6810625,20H-20180205
1739,speaker191_0024,00:30:04.751812,2.2410625,20H-20180205
1740,speaker191_0025,00:30:04.751812,8.5770625,20H-20180205
1741,speaker191_0026,00:30:06.743812,6.5930625,20H-20180205
1742,speaker191_0027,00:30:10.911499,2.4330625,20H-20180205
1743,speaker191_0029,00:19:01.214562,2.518375,20H-20180206
1744,speaker191_0030,00:19:05.812562,2.838375,20H-20180206
1745,speaker191_0031,00:19:05.812562,7.01975,20H-20180206
1746,speaker191_0032,00:19:34.909124,1.110375,20H-20180206
1747,speaker191_0033,00:19:34.909062,6.998375,20H-20180206
1748,speaker191_0034,00:19:37.937374,3.9690625,20H-20180206
1749,speaker191_0035,00:19:37.937374,6.8490625,20H-20180206
1750,speaker192_0000,00:33:02.725437,3.542375,20H-20180116
1751,speaker192_0001,00:33:06.396375,5.09975,20H-20180116
1752,speaker192_0002,00:33:09.393062,2.1130625,20H-20180116
1753,speaker192_0003,00:33:16.703187,1.1530625,20H-20180116
1754,speaker192_0004,00:33:19.167124,3.56375,20H-20180116
1755,speaker192_0005,00:33:22.595562,2.02775,20H-20180116
1756,speaker192_0006,00:33:24.632437,4.13975,20H-20180116
1757,speaker192_0007,00:33:28.945187,4.52375,20H-20180116
1758,speaker192_0008,00:16:27.592999,5.718375,20H-20171201
1759,speaker192_0009,00:16:34.525062,6.550375,20H-20171201
1760,speaker192_0010,00:16:34.525062,10.006375,20H-20171201
1761,speaker192_0011,00:16:41.086187,3.4570625,20H-20171201
1762,speaker192_0012,00:16:41.086187,7.830375,20H-20171201
1763,speaker192_0013,00:16:44.391062,4.52375,20H-20171201
1764,speaker192_0014,00:16:44.391062,9.4090625,20H-20171201
1765,speaker192_0015,00:16:48.912000,4.886375,20H-20171201
1766,speaker192_0016,00:16:53.831562,7.6810625,20H-20171201
1767,speaker192_0017,00:17:01.411124,10.34775,20H-20171201
1768,speaker192_0018,00:17:08.456437,3.286375,20H-20171201
1769,speaker192_0019,00:35:01.613875,2.98775,20H-20180118
1770,speaker192_0020,00:35:01.613875,10.73175,20H-20180118
1771,speaker192_0021,00:35:04.470187,7.8730625,20H-20180118
1772,speaker192_0022,00:35:12.162374,4.374375,20H-20180118
1773,speaker192_0023,00:35:12.162374,9.0250625,20H-20180118
1774,speaker192_0024,00:35:18.286562,7.574375,20H-20180118
1775,speaker192_0025,00:35:25.643812,9.814375,20H-20180118
1776,speaker192_0026,00:35:30.023250,5.4410625,20H-20180118
1777,speaker192_0027,00:35:30.379937,10.98775,20H-20180118
1778,speaker192_0028,00:35:35.337187,6.0170625,20H-20180118
1779,speaker193_0000,00:39:52.477750,1.494375,20H-20180116
1780,speaker193_0001,00:39:52.477750,3.56375,20H-20180116
1781,speaker193_0002,00:39:53.768312,2.28375,20H-20180116
1782,speaker193_0003,00:39:56.385874,2.02775,20H-20180116
1783,speaker193_0004,00:39:58.675812,2.66775,20H-20180116
1784,speaker194_0000,00:39:19.616500,1.00375,20H-20180116
1785,speaker194_0001,00:39:21.952124,2.582375,20H-20180116
1786,speaker194_0002,00:39:24.599312,4.310375,20H-20180116
1787,speaker194_0003,00:39:29.063687,5.48375,20H-20180116
1788,speaker195_0000,00:10:15.617812,2.4970625,20H-20180117
1789,speaker195_0001,00:10:18.086937,1.366375,20H-20180117
1790,speaker195_0002,00:10:20.095249,2.966375,20H-20180117
1791,speaker195_0003,00:11:50.009312,2.41175,20H-20180120
1792,speaker195_0004,00:11:50.009312,6.5930625,20H-20180120
1793,speaker195_0005,00:11:50.009374,4.182375,20H-20180120
1794,speaker196_0000,00:13:43.336812,1.9850625,20H-20180117
1795,speaker196_0001,00:13:45.367250,2.134375,20H-20180117
1796,speaker197_0000,00:14:04.006312,2.262375,20H-20180117
1797,speaker197_0001,00:14:06.958687,1.6650625,20H-20180117
1798,speaker197_0002,00:14:08.582687,1.430375,20H-20180117
1799,speaker197_0003,00:14:10.177687,2.710375,20H-20180117
1800,speaker197_0004,00:08:46.913750,3.350375,20H-20180123
1801,speaker197_0005,00:08:46.913687,5.5690625,20H-20180123
1802,speaker197_0006,00:08:50.071812,2.41175,20H-20180123
1803,speaker197_0007,00:08:50.071812,1.750375,20H-20180123
1804,speaker197_0008,00:19:23.274312,1.9850625,20H-20180115
1805,speaker197_0009,00:25:25.098937,1.046375,20H-20180223
1806,speaker197_0010,00:25:26.565062,3.6490625,20H-20180223
1807,speaker198_0000,00:14:53.853124,1.00375,20H-20180117
1808,speaker198_0001,00:14:56.080124,1.00375,20H-20180117
1809,speaker198_0002,00:14:57.324062,2.6250625,20H-20180117
1810,speaker198_0003,00:14:59.900875,2.8810625,20H-20180117
1811,speaker198_0004,00:15:02.891250,2.4330625,20H-20180117
1812,speaker199_0000,00:17:46.438750,3.798375,20H-20180117
1813,speaker199_0001,00:17:46.438750,5.142375,20H-20180117
1814,speaker199_0002,00:17:50.420125,1.1530625,20H-20180117
1815,speaker199_0003,00:17:51.670125,1.06775,20H-20180117
1816,speaker199_0004,00:17:52.844374,4.182375,20H-20180117
1817,speaker199_0005,00:17:54.566874,2.454375,20H-20180117
1818,speaker199_0006,00:18:00.205249,4.39575,20H-20180117
1819,speaker200_0001,00:18:38.843875,3.926375,20H-20180117
1820,speaker201_0000,00:19:49.859625,3.222375,20H-20180117
1821,speaker201_0001,00:19:55.997000,2.6890625,20H-20180117
1822,speaker201_0002,00:20:00.011625,4.20375,20H-20180117
1823,speaker201_0003,00:31:40.753812,10.4330625,20H-20180216
1824,speaker201_0004,00:31:40.753812,5.270375,20H-20180216
1825,speaker201_0005,00:31:46.000937,5.1210625,20H-20180216
1826,speaker201_0006,00:24:21.659562,6.614375,20H-20171201
1827,speaker201_0007,00:24:24.591812,3.69175,20H-20171201
1828,speaker201_0008,00:24:24.591812,9.06775,20H-20171201
1829,speaker201_0009,00:24:27.966249,5.6970625,20H-20171201
1830,speaker201_0010,00:24:27.966249,9.878375,20H-20171201
1831,speaker201_0011,00:24:33.218687,4.630375,20H-20171201
1832,speaker201_0012,00:35:49.067625,4.0330625,20H-20180215
1833,speaker201_0013,00:35:53.122187,7.08375,20H-20180215
1834,speaker201_0014,00:35:53.122249,3.670375,20H-20180215
1835,speaker201_0015,00:36:21.448937,3.6490625,20H-20180215
1836,speaker202_0000,00:28:54.532687,1.51575,20H-20180117
1837,speaker202_0001,00:28:56.047437,3.350375,20H-20180117
1838,speaker202_0002,00:28:59.380499,2.0490625,20H-20180117
1839,speaker202_0003,00:29:01.490187,2.53975,20H-20180117
1840,speaker202_0004,00:29:06.715999,2.7530625,20H-20180117
1841,speaker202_0005,00:29:16.479437,2.47575,20H-20180117
1842,speaker202_0006,00:29:24.214937,1.70775,20H-20180117
1843,speaker202_0007,00:29:26.290187,7.4250625,20H-20180117
1844,speaker202_0008,00:29:33.739125,2.326375,20H-20180117
1845,speaker202_0009,00:29:38.502812,1.00375,20H-20180117
1846,speaker202_0010,00:29:40.136500,4.7370625,20H-20180117
1847,speaker202_0011,00:29:45.286937,8.598375,20H-20180117
1848,speaker202_0012,00:29:53.845812,7.97975,20H-20180117
1849,speaker202_0013,00:30:01.648687,5.782375,20H-20180117
1850,speaker202_0014,00:30:07.180875,3.94775,20H-20180117
1851,speaker202_0015,00:24:33.139812,7.702375,20H-20180226
1852,speaker202_0016,00:24:38.303249,2.53975,20H-20180226
1853,speaker202_0017,00:24:38.303249,6.31575,20H-20180226
1854,speaker202_0018,00:24:40.813499,3.81975,20H-20180226
1855,speaker202_0019,00:24:40.813499,8.0650625,20H-20180226
1856,speaker202_0020,00:24:45.809437,3.0730625,20H-20180226
1857,speaker202_0021,00:38:31.104062,5.8890625,20H-20180118
1858,speaker202_0022,00:38:31.104062,8.68375,20H-20180118
1859,speaker202_0023,00:38:42.094812,6.102375,20H-20180118
1860,speaker202_0024,00:38:51.342937,2.53975,20H-20180118
1861,speaker202_0025,00:38:54.253749,8.8330625,20H-20180118
1862,speaker202_0026,00:39:34.287249,7.27575,20H-20180118
1863,speaker202_0027,00:39:38.615999,2.966375,20H-20180118
1864,speaker203_0000,00:33:44.297000,4.438375,20H-20180117
1865,speaker203_0001,00:33:48.639374,3.414375,20H-20180117
1866,speaker203_0002,00:33:51.805312,1.302375,20H-20180117
1867,speaker203_0003,00:33:55.905312,3.926375,20H-20180117
1868,speaker203_0004,00:33:59.756875,7.4250625,20H-20180117
1869,speaker203_0005,00:34:04.179062,3.0090625,20H-20180117
1870,speaker203_0006,00:34:13.810187,2.838375,20H-20180117
1871,speaker203_0007,00:34:16.569625,2.98775,20H-20180117
1872,speaker203_0008,00:34:19.575624,2.3050625,20H-20180117
1873,speaker203_0009,00:03:44.276874,2.8810625,20H-20171211
1874,speaker203_0010,00:03:50.886812,7.2330625,20H-20171211
1875,speaker203_0011,00:03:54.228874,3.862375,20H-20171211
1876,speaker204_0000,00:41:25.146499,3.478375,20H-20180117
1877,speaker204_0001,00:41:28.971937,1.878375,20H-20180117
1878,speaker204_0002,00:41:30.812812,2.646375,20H-20180117
1879,speaker205_0000,00:13:17.408249,3.43575,20H-20180119
1880,speaker205_0001,00:13:21.426187,1.7290625,20H-20180119
1881,speaker205_0002,00:13:25.433250,1.00375,20H-20180119
1882,speaker206_0000,00:15:08.003437,1.00375,20H-20180119
1883,speaker206_0001,00:15:13.935500,1.3450625,20H-20180119
1884,speaker206_0002,00:15:15.558562,2.1130625,20H-20180119
1885,speaker206_0003,00:10:14.698437,2.262375,20H-20180129
1886,speaker206_0004,00:10:20.472562,1.13175,20H-20180129
1887,speaker206_0005,00:10:21.723499,3.81975,20H-20180129
1888,speaker206_0006,00:20:32.829999,2.92375,20H-20180219
1889,speaker206_0007,00:20:37.639687,1.1530625,20H-20180219
1890,speaker206_0008,00:20:39.496937,1.83575,20H-20180219
1891,speaker207_0000,00:16:49.623187,2.66775,20H-20180119
1892,speaker207_0001,00:16:49.623187,7.254375,20H-20180119
1893,speaker207_0002,00:16:52.274374,4.58775,20H-20180119
1894,speaker207_0003,00:16:56.835562,2.73175,20H-20180119
1895,speaker208_0000,00:17:53.007937,8.9610625,20H-20180119
1896,speaker208_0001,00:18:02.072062,7.85175,20H-20180119
1897,speaker208_0002,00:18:07.219000,2.66775,20H-20180119
1898,speaker208_0003,00:18:10.028999,10.47575,20H-20180119
1899,speaker208_0004,00:18:14.771687,5.73975,20H-20180119
1900,speaker208_0005,00:18:14.771874,9.38775,20H-20180119
1901,speaker208_0006,00:18:20.521937,3.6490625,20H-20180119
1902,speaker208_0007,00:18:21.809062,2.3690625,20H-20180119
1903,speaker208_0008,00:18:24.131687,5.67575,20H-20180119
1904,speaker208_0009,00:18:29.861124,3.24375,20H-20180119
1905,speaker208_0010,00:18:33.834499,3.17975,20H-20180119
1906,speaker208_0011,00:05:04.913437,5.61175,20H-20180206
1907,speaker208_0012,00:05:07.522562,3.0090625,20H-20180206
1908,speaker208_0013,00:05:07.522562,9.878375,20H-20180206
1909,speaker208_0014,00:05:10.596999,6.806375,20H-20180206
1910,speaker208_0015,00:05:13.878562,3.5210625,20H-20180206
1911,speaker208_0016,00:05:13.878562,6.9130625,20H-20180206
1912,speaker208_0017,00:05:14.308375,6.486375,20H-20180206
1913,speaker208_0018,00:05:19.605999,1.19575,20H-20180206
1914,speaker208_0019,00:33:35.219687,4.9930625,20H-20180223
1915,speaker208_0020,00:33:40.191812,6.31575,20H-20180223
1916,speaker208_0021,00:33:40.839874,5.67575,20H-20180223
1917,speaker208_0022,00:33:46.460000,2.41175,20H-20180223
1918,speaker208_0023,00:14:37.038874,9.3450625,20H-20180208
1919,speaker208_0024,00:14:40.856874,5.526375,20H-20180208
1920,speaker208_0025,00:14:41.824749,4.566375,20H-20180208
1921,speaker208_0026,00:14:41.824749,4.9290625,20H-20180208
1922,speaker208_0027,00:14:46.922062,1.77175,20H-20180208
1923,speaker208_0028,00:17:32.994124,3.8410625,20H-20180209
1924,speaker208_0029,00:17:32.994124,10.838375,20H-20180209
1925,speaker208_0030,00:17:36.796062,7.0410625,20H-20180209
1926,speaker208_0031,00:17:41.961250,6.934375,20H-20180209
1927,speaker208_0032,00:17:44.815812,4.0970625,20H-20180209
1928,speaker209_0000,00:40:25.768187,4.2890625,20H-20180119
1929,speaker209_0001,00:40:25.768187,8.3850625,20H-20180119
1930,speaker209_0002,00:40:30.143812,4.01175,20H-20180119
1931,speaker209_0003,00:40:30.113187,10.1770625,20H-20180119
1932,speaker209_0004,00:40:34.182937,6.102375,20H-20180119
1933,speaker210_0000,00:25:21.811687,4.566375,20H-20180120
1934,speaker210_0001,00:25:26.628437,4.26775,20H-20180120
1935,speaker210_0002,00:25:50.622499,3.17975,20H-20180120
1936,speaker211_0000,00:08:22.085125,1.686375,20H-20171210
1937,speaker211_0001,00:08:23.637125,6.69975,20H-20171210
1938,speaker211_0002,00:08:32.435375,3.24375,20H-20171210
1939,speaker212_0000,00:10:48.626999,5.782375,20H-20180121
1940,speaker212_0001,00:10:54.438437,6.8490625,20H-20180121
1941,speaker212_0002,00:11:03.413125,5.4410625,20H-20180121
1942,speaker212_0003,00:11:03.413125,2.6250625,20H-20180121
1943,speaker212_0004,00:11:12.389437,5.270375,20H-20180121
1944,speaker212_0005,00:11:20.110999,6.294375,20H-20180121
1945,speaker212_0006,00:14:51.055812,5.54775,20H-20180224
1946,speaker212_0007,00:09:41.114187,5.206375,20H-20180223
1947,speaker212_0008,00:09:44.620125,1.70775,20H-20180223
1948,speaker212_0009,00:09:44.620125,4.39575,20H-20180223
1949,speaker212_0010,00:09:51.400125,8.1930625,20H-20180223
1950,speaker212_0011,00:10:05.658874,5.334375,20H-20180223
1951,speaker212_0012,00:10:11.621437,1.878375,20H-20180223
1952,speaker212_0013,00:10:13.375499,7.91575,20H-20180223
1953,speaker212_0014,00:10:16.066312,5.270375,20H-20180223
1954,speaker212_0015,00:10:21.083375,5.334375,20H-20180223
1955,speaker212_0016,00:10:27.926375,2.3690625,20H-20180223
1956,speaker212_0017,00:10:27.926375,7.1050625,20H-20180223
1957,speaker212_0018,00:10:30.206249,4.822375,20H-20180223
1958,speaker212_0019,00:10:30.206249,10.4330625,20H-20180223
1959,speaker212_0020,00:10:34.997937,7.5530625,20H-20180223
1960,speaker212_0021,00:12:46.927000,9.110375,20H-20180223
1961,speaker212_0022,00:12:50.373187,5.654375,20H-20180223
1962,speaker212_0023,00:12:50.373187,9.622375,20H-20180223
1963,speaker212_0024,00:12:55.935375,4.054375,20H-20180223
1964,speaker212_0025,00:12:55.935375,7.21175,20H-20180223
1965,speaker212_0026,00:13:03.177874,3.4570625,20H-20180223
1966,speaker212_0027,00:13:18.480812,8.6410625,20H-20180223
1967,speaker212_0028,00:13:23.890999,3.24375,20H-20180223
1968,speaker213_0000,00:22:34.099937,1.77175,20H-20180121
1969,speaker213_0001,00:22:35.953312,2.966375,20H-20180121
1970,speaker213_0002,00:22:39.065624,3.7770625,20H-20180121
1971,speaker214_0002,00:23:00.902062,1.45175,20H-20180121
1972,speaker215_0000,00:23:23.113562,9.9850625,20H-20180121
1973,speaker215_0001,00:23:23.113562,6.358375,20H-20180121
1974,speaker215_0002,00:23:32.894125,7.1050625,20H-20180121
1975,speaker215_0003,00:23:39.995437,4.182375,20H-20180121
1976,speaker215_0004,00:23:44.791500,6.37975,20H-20180121
1977,speaker215_0005,00:23:51.188937,5.8250625,20H-20180121
1978,speaker215_0006,00:23:57.042687,7.382375,20H-20180121
